Source,Target,Weight,Season
DAARIO,JORAH,10,4
KARL_TANNER,SISSY,10,4
MORGAN,MORGANS_FRIEND,10,4
OLLY,STYR,10,4
ALLISER_THORNE,SAM,9,4
BRAN,THREE_EYED_RAVEN,9,4
BRONN,PODRICK,9,4
CERSEI,SANSA,9,4
CRASTER,JON,9,4
DAARIO,MISSANDEI,9,4
ELLARIA,MAREI,9,4
ELLARIA,TYWIN,9,4
GREY_WORM,JORAH,9,4
JAIME,SANSA,9,4
JANOS,SAM,9,4
JOFFREY,MACE,9,4
JOFFREY,OLENNA,9,4
JON,MAESTER_AEMON,9,4
ALLISER_THORNE,PYP,8,4
BALON_DWARF,ROBB_DWARF,8,4
BRONN,OBERYN,8,4
DONNEL_HILL,GRENN,8,4
EDDISON_TOLLETT,JANOS,8,4
EDDISON_TOLLETT,SAM,8,4
ELLARIA,MORGAN,8,4
JAIME,MACE,8,4
JOFFREY,OBERYN,8,4
JON,MORAG,8,4
LORAS,MARGAERY,8,4
MACE,VARYS,8,4
MARGAERY,TYRION,8,4
MORGANS_FRIEND,OBERYN,8,4
PYCELLE,VARYS,8,4
SANSA,TYWIN,8,4
ALLISER_THORNE,LOCKE,7,4
BARRISTAN,DAARIO,7,4
BOLTON_GUARD,YARA,7,4
BRAN,KARL_TANNER,7,4
BRAN,LEAF,7,4
CERSEI,ELLARIA,7,4
CERSEI,LORAS,7,4
CERSEI,SHAE,7,4
CRASTER,EDDISON_TOLLETT,7,4
DAENERYS,MEEREEN_CHAMPION,7,4
DAVOS,JON,7,4
DONGO_THE_GIANT,MAG_THE_MIGHTY,7,4
DORNISH_LORD,TYRION,7,4
EDDISON_TOLLETT,PYP,7,4
ENDREW,JAIME,7,4
GILLY,PYP,7,4
GRENN,MAG_THE_MIGHTY,7,4
GUYMON,OLLY,7,4
HIZDAHR,HIZDAHRS_FATHER,7,4
HODOR,LOCKE,7,4
JOFFREY,LITTLEFINGER,7,4
JOFFREY,SHAE,7,4
JON,PYP,7,4
JON,SISSY,7,4
LORAS,TOMMEN,7,4
MACE,MARGAERY,7,4
MACE,TOMMEN,7,4
MAREI,OBERYN,7,4
MELISANDRE,STANNIS,7,4
MOLES_TOWN_MADAM,SAM,7,4
NED,SANSA,7,4
OBERYN,PYCELLE,7,4
OBERYN,SHAE,7,4
OLLY,SAM,7,4
OLLY,YGRITTE,7,4
RAMSAY,YARA,7,4
RENLY_DWARF,STANNIS_DWARF,7,4
SHIREEN,STANNIS,7,4
ALLISER_THORNE,OTHELL_YARWYCK,6,4
ARYA,SALLY,6,4
BALON,THEON,6,4
BRIENNE,CATELYN,6,4
BRIENNE,JOFFREY,6,4
BRIENNE,SANSA,6,4
CATELYN,SANSA,6,4
CERSEI,DONTOS,6,4
CERSEI,MYRCELLA,6,4
DAVOS,MANCE,6,4
DAVOS,SELYSE,6,4
DONTOS,JOFFREY,6,4
ELDER_MEEREEN_SLAVE,MOSSADOR,6,4
FIRST_MATE,YARA,6,4
GOATHERD,MISSANDEI,6,4
GRENN,OLLY,6,4
GRENN,PYP,6,4
HOUND,JOFFREY,6,4
HOUND,LYSA,6,4
HOUND,RORGE,6,4
HOUND,SALLY,6,4
JAIME,VARYS,6,4
JOFFREY_DWARF,ROBB_DWARF,6,4
JON,STYR,6,4
JON_ARRYN,LYSA,6,4
LORAS,TYWIN,6,4
MAREI,OLYVAR,6,4
MARGAERY,SANSA,6,4
MARGAERY,TYWIN,6,4
MEERA,THREE_EYED_RAVEN,6,4
MERYN_TRANT,TYRION,6,4
MORGAN,OLYVAR,6,4
MOUNTAIN,PYCELLE,6,4
MOUNTAIN,QYBURN,6,4
MOUNTAIN,TYWIN,6,4
MYRANDA,TANSY,6,4
OBERYN,TOMMEN,6,4
ORSON,TYRION,6,4
PYCELLE,TYRION,6,4
SAM,TORMUND,6,4
TANSY,THEON,6,4
ALLISER_THORNE,EDDISON_TOLLETT,5,4
ALLISER_THORNE,TORMUND,5,4
BRIENNE,OLENNA,5,4
BRIENNE,TYRION,5,4
CATELYN,LITTLEFINGER,5,4
CRASTER,KARL_TANNER,5,4
CRASTER,RAST,5,4
DAENERYS,GOATHERD,5,4
DAVOS,MELISANDRE,5,4
DONTOS,TYRION,5,4
EDDISON_TOLLETT,LOCKE,5,4
EDDISON_TOLLETT,MORAG,5,4
ENDREW,JOFFREY,5,4
FENNESZ,MASTER_MIGHDAL,5,4
FIRST_MATE,THEON,5,4
GRENN,MORAG,5,4
HIGH_SEPTON,JOFFREY,5,4
HIGH_SEPTON,TOMMEN,5,4
HIZDAHR,MANSERVANT,5,4
HOT_PIE,PODRICK,5,4
HOUND,PODRICK,5,4
JAIME,QYBURN,5,4
JAIME,SHAE,5,4
JANOS,OLLY,5,4
JOFFREY,PODRICK,5,4
JOFFREY,POLLIVER,5,4
JOFFREY,PYCELLE,5,4
JON,NED,5,4
LHARA,SALLADHOR,5,4
LUTHOR,OLENNA,5,4
LYSA,TYRION,5,4
MACE,PYCELLE,5,4
MACE,SANSA,5,4
MACE,SHAE,5,4
MARGAERY,OBERYN,5,4
MOUNTAIN,TYRION,5,4
OBERYN,PODRICK,5,4
OLENNA,TYRION,5,4
RAMSAY,WALDA,5,4
ROOSE_BOLTON,WALDA,5,4
SELYSE,SHIREEN,5,4
ADRACK_HUMBLE,THEON,4,4
AERYS,JAIME,4,4
AERYS,ROBERT,4,4
ARYA,RORGE,4,4
AXELL_FLORENT,MELISANDRE,4,4
AXELL_FLORENT,SELYSE,4,4
BALON_DWARF,JOFFREY_DWARF,4,4
BALON_DWARF,STANNIS_DWARF,4,4
BLACK_JACK,KEGS,4,4
BLACK_JACK,MULLY,4,4
BRAN,CRASTER,4,4
BRAN,RAST,4,4
BRONN,MORGAN,4,4
CATELYN,CERSEI,4,4
CATELYN,NED,4,4
CATELYN,ROBB,4,4
COOPER,GRENN,4,4
CRASTER,GRENN,4,4
CRASTER,LOCKE,4,4
CRASTER,MORAG,4,4
CRASTER,SISSY,4,4
CRASTERS_BABY,RAST,4,4
CRASTERS_BABY,SISSY,4,4
DAARIO,MEEREEN_CHAMPION,4,4
DAENERYS,HIZDAHRS_FATHER,4,4
EDDISON_TOLLETT,SISSY,4,4
ELDER_MEEREEN_SLAVE,GREY_WORM,4,4
ELDER_MEEREEN_SLAVE,MEEREEN_SLAVE,4,4
ELIA,MOUNTAIN,4,4
ELIA,TYWIN,4,4
ELLARIA,JAIME,4,4
ELLARIA,MOUNTAIN,4,4
ELLARIA,PODRICK,4,4
GILLY,JANOS,4,4
GILLY,STYR,4,4
GILLY,YGRITTE,4,4
GRENN,SISSY,4,4
HIGH_SEPTON,JAIME,4,4
HIGH_SEPTON,MARGAERY,4,4
JANOS,MAESTER_AEMON,4,4
JOFFREY,JOFFREY_DWARF,4,4
JOFFREY,NED,4,4
JON,MAG_THE_MIGHTY,4,4
JON_ARRYN,LITTLEFINGER,4,4
KEGS,MULLY,4,4
LEAF,MEERA,4,4
LITTLE_SAM,MOLES_TOWN_WHORE,4,4
LITTLEFINGER,NED,4,4
LOCKE,RAMSAY,4,4
LORAS,OBERYN,4,4
LYSA,NED,4,4
LYSA,YOHN_ROYCE,4,4
MANCE,TORMUND,4,4
MERYN_TRANT,ROOSE_BOLTON,4,4
MERYN_TRANT,TYWIN,4,4
MORAG,SISSY,4,4
MORGAN,TYRION,4,4
MYRANDA,THEON,4,4
MYRANDA,YARA,4,4
OBERYN,SANSA,4,4
OLLY,OLLYS_MOTHER,4,4
PODRICK,SANSA,4,4
PYCELLE,TOMMEN,4,4
SAM,STYR,4,4
SAM,YGRITTE,4,4
SANSA,TOMMEN,4,4
STYR,THENN_WARG,4,4
AERYS,TYRION,3,4
ALLISER_THORNE,OLLY,3,4
ALLISER_THORNE,QHORIN,3,4
ANYA_WAYNWOOD,LYSA,3,4
ARYA,CATELYN,3,4
ARYA,HOT_PIE,3,4
ARYA,JOFFREY,3,4
ARYA,NED,3,4
ARYA,PODRICK,3,4
ARYA,SANSA,3,4
BAELOR,TYWIN,3,4
BALON_DWARF,RENLY_DWARF,3,4
BOLTON_GUARD,FIRST_MATE,3,4
BRAN,CRASTERS_BABY,3,4
BRAN,NED,3,4
BRAN,RAMSAY,3,4
BRIENNE,SELWYN,3,4
BRONN,ELLARIA,3,4
BRONN,LOLLYS,3,4
BRONN,MOUNTAIN,3,4
BRONN,SHAE,3,4
CATELYN,HOSTER,3,4
CATELYN,JAIME,3,4
CATELYN,TYRION,3,4
CERSEI,NED,3,4
CERSEI,OLENNA,3,4
CERSEI,PODRICK,3,4
CERSEI,ROBERT,3,4
COOPER,DONNEL_HILL,3,4
CRASTER,JOJEN,3,4
CRASTER,MEERA,3,4
CRASTER,SAM,3,4
CRASTERS_BABY,MEERA,3,4
DAENERYS,MANSERVANT,3,4
DONNEL_WAYNWOOD,HOUND,3,4
DORAN,TYRION,3,4
EDDISON_TOLLETT,OLLY,3,4
ELLARIA,JOFFREY,3,4
ELLARIA,LORAS,3,4
GILLY,TORMUND,3,4
GUYMON,OLLYS_MOTHER,3,4
HODOR,LEAF,3,4
HODOR,RAST,3,4
HOSTER,LYSA,3,4
HOUND,INNKEEPER,3,4
HOUND,SYRIO_FOREL,3,4
INNKEEPER,POLLIVER,3,4
JAIME,MERYN_TRANT,3,4
JAIME,OLENNA,3,4
JAIME,STANNIS,3,4
JOFFREY,LORAS,3,4
JOFFREY,MOUNTAIN,3,4
JOFFREY,RENLY,3,4
JOFFREY,ROBB_DWARF,3,4
JOFFREY,STANNIS,3,4
JOFFREY_DWARF,SANSA,3,4
JOFFREY_DWARF,STANNIS_DWARF,3,4
JOJEN,LEAF,3,4
JOJEN,THREE_EYED_RAVEN,3,4
JON,OTHELL_YARWYCK,3,4
LITTLEFINGER,TYRION,3,4
LORAS,TYRION,3,4
MACE,OLENNA,3,4
MAG_THE_MIGHTY,MANCE,3,4
MAG_THE_MIGHTY,SAM,3,4
MEEREEN_SLAVE,MOSSADOR,3,4
MOLES_TOWN_MADAM,MOLES_TOWN_WHORE,3,4
NED,TYRION,3,4
OLENNA,SANSA,3,4
OLENNA,TOMMEN,3,4
OLLY,PYP,3,4
OLLY,TORMUND,3,4
PODRICK,TYWIN,3,4
PODRICK,VARYS,3,4
PYCELLE,SANSA,3,4
PYP,TORMUND,3,4
ROBB,SANSA,3,4
ROBERT,TYWIN,3,4
STANNIS,TOMMEN,3,4
THENN_WARG,TORMUND,3,4
THENN_WARG,YGRITTE,3,4
VANCE_CORBRAY,YOHN_ROYCE,3,4
ADRACK_HUMBLE,RALF,2,4
AERYS,CERSEI,2,4
ALLISER_THORNE,CRASTER,2,4
ALLISER_THORNE,YGRITTE,2,4
ANYA_WAYNWOOD,ROBIN,2,4
ANYA_WAYNWOOD,VANCE_CORBRAY,2,4
ARYA,DONNEL_WAYNWOOD,2,4
ARYA,INNKEEPER,2,4
ARYA,INNKEEPERS_DAUGHTER,2,4
ARYA,JAIME,2,4
ARYA,JAQEN,2,4
ARYA,LOMMY,2,4
ARYA,LYSA,2,4
ARYA,MERYN_TRANT,2,4
ARYA,SYRIO_FOREL,2,4
ARYA,TOMMY,2,4
AXELL_FLORENT,DAVOS,2,4
AXELL_FLORENT,STANNIS,2,4
BAELOR,HIGH_SEPTON,2,4
BAELOR,JOFFREY,2,4
BAELOR,TYRION,2,4
BALON,ROOSE_BOLTON,2,4
BALON_DWARF,JOFFREY,2,4
BARRISTAN,CERSEI,2,4
BARRISTAN,GOATHERD,2,4
BARRISTAN,JOFFREY,2,4
BARRISTAN,VARYS,2,4
BITER,HOUND,2,4
BITER,RORGE,2,4
BOROS,JAIME,2,4
BRAN,RICKON,2,4
BRAN,SAM,2,4
BRIENNE,BRONN,2,4
BRIENNE,LORAS,2,4
BRIENNE,NED,2,4
BRONN,CERSEI,2,4
BRONN,FALYSE,2,4
BRONN,MORGANS_FRIEND,2,4
BRONN,TYWIN,2,4
BRONN,VARYS,2,4
CATELYN,JOFFREY,2,4
CATELYN,JON_ARRYN,2,4
CERSEI,ELIA,2,4
CERSEI,FOOL,2,4
CERSEI,JOANNA,2,4
CERSEI,JOFFREY_DWARF,2,4
CERSEI,MERYN_TRANT,2,4
CERSEI,ROBB_DWARF,2,4
CRASTER,CRASTERS_BABY,2,4
CRASTER,HODOR,2,4
CRASTER,MANCE,2,4
CRASTERS_BABY,HODOR,2,4
CRASTERS_BABY,JOJEN,2,4
CRASTERS_BABY,KARL_TANNER,2,4
CRASTERS_BABY,NIGHT_KING,2,4
CRASTERS_BABY,WHITE_WALKER,2,4
DAENERYS,DROGO,2,4
DAENERYS,MASTER_MIGHDAL,2,4
DAENERYS,RHAEGAR,2,4
DAENERYS,VARYS,2,4
DAENERYS,VISERYS,2,4
DAVOS,EDDISON_TOLLETT,2,4
DAVOS,GRENN,2,4
DAVOS,MAESTER_AEMON,2,4
DAVOS,SAM,2,4
DONGO_THE_GIANT,JON,2,4
DONNEL_HILL,MAG_THE_MIGHTY,2,4
DORAN,OBERYN,2,4
DORNISH_LORD,OBERYN,2,4
DROGO,RHAEGAR,2,4
EDDISON_TOLLETT,MAESTER_AEMON,2,4
EDDISON_TOLLETT,MELISANDRE,2,4
EDDISON_TOLLETT,SELYSE,2,4
EDDISON_TOLLETT,SHIREEN,2,4
EDDISON_TOLLETT,STANNIS,2,4
ELLARIA,MACE,2,4
ELLARIA,MARGAERY,2,4
ELLARIA,MORGANS_FRIEND,2,4
ELLARIA,SANSA,2,4
ELLARIA,VARYS,2,4
FENNESZ,MISSANDEI,2,4
FOOL,JOFFREY,2,4
FOOL,TYWIN,2,4
GILLY,MOLES_TOWN_MADAM,2,4
GOATHERD,GOATHERDS_SON,2,4
GOATHERD,GREY_WORM,2,4
GOATHERD,JORAH,2,4
GRENN,MAESTER_AEMON,2,4
GRENN,MELISANDRE,2,4
GRENN,SELYSE,2,4
GRENN,SHIREEN,2,4
GRENN,STANNIS,2,4
GRENN,YGRITTE,2,4
GREY_WORM,MOSSADOR,2,4
GUYMON,STYR,2,4
GUYMON,YGRITTE,2,4
HIGH_SEPTON,MACE,2,4
HIZDAHR,JORAH,2,4
HODOR,NED,2,4
HODOR,THREE_EYED_RAVEN,2,4
HOSTER,JON_ARRYN,2,4
HOSTER,LITTLEFINGER,2,4
HOUND,INNKEEPERS_DAUGHTER,2,4
HOUND,LOMMY,2,4
HOUND,MERYN_TRANT,2,4
HOUND,MOUNTAIN,2,4
HOUND,TOMMY,2,4
HOUND,VARYS,2,4
INNKEEPER,TOMMY,2,4
JAIME,JOANNA,2,4
JAIME,NED,2,4
JAIME,PYCELLE,2,4
JANOS,LITTLE_SAM,2,4
JANOS,LOCKE,2,4
JANOS,OTHELL_YARWYCK,2,4
JANOS,PYP,2,4
JEOR,JON,2,4
JEOR,KARL_TANNER,2,4
JOFFREY,LYSA,2,4
JOFFREY,MERYN_TRANT,2,4
JOFFREY,RENLY_DWARF,2,4
JOFFREY,ROBB,2,4
JOFFREY,STANNIS_DWARF,2,4
JOFFREY,VARYS,2,4
JOFFREY_DWARF,MARGAERY,2,4
JOFFREY_DWARF,RENLY_DWARF,2,4
JOFFREY_DWARF,TYRION,2,4
JOJEN,JON,2,4
JOJEN,LOCKE,2,4
JOJEN,RAST,2,4
JON,MELISANDRE,2,4
JON,QHORIN,2,4
JON,SELYSE,2,4
JON,SHIREEN,2,4
JON_ARRYN,ROBIN,2,4
JORAH,MEEREEN_CHAMPION,2,4
JORAH,VARYS,2,4
LEAF,THREE_EYED_RAVEN,2,4
LITTLE_SAM,MOLES_TOWN_MADAM,2,4
LITTLE_SAM,PYP,2,4
LITTLEFINGER,TYWIN,2,4
LITTLEFINGER,VANCE_CORBRAY,2,4
LOCKE,MEERA,2,4
LOCKE,MORAG,2,4
LOCKE,RAST,2,4
LOCKE,ROOSE_BOLTON,2,4
LOCKE,SAM,2,4
LOCKE,SISSY,2,4
LOLLYS,TYRION,2,4
LORAS,OLENNA,2,4
LORAS,RENLY_DWARF,2,4
LORAS,SANSA,2,4
LORAS,STANNIS_DWARF,2,4
LUTHOR,VIOLA,2,4
MACE,MOUNTAIN,2,4
MACE,PODRICK,2,4
MAESTER_AEMON,MELISANDRE,2,4
MAESTER_AEMON,OLLY,2,4
MAESTER_AEMON,PYP,2,4
MAESTER_AEMON,SELYSE,2,4
MAESTER_AEMON,SHIREEN,2,4
MAESTER_AEMON,STANNIS,2,4
MAREI,MORGAN,2,4
MAREI,SHAE,2,4
MAREI,TYRION,2,4
MARGAERY,PYCELLE,2,4
MARGAERY,ROBB_DWARF,2,4
MEERA,NED,2,4
MEERA,RAST,2,4
MELISANDRE,SAM,2,4
MERYN_TRANT,SYRIO_FOREL,2,4
MERYN_TRANT,THEON,2,4
MISSANDEI,ZALA,2,4
MOLES_TOWN_WHORE,SAM,2,4
MORGANS_FRIEND,TYRION,2,4
MOUNTAIN,POLLIVER,2,4
MOUNTAIN,SHAE,2,4
MUSICIAN,OLENNA,2,4
MYRCELLA,OBERYN,2,4
NED,ROBERT,2,4
NED,STANNIS,2,4
NED,YOHN_ROYCE,2,4
NIGHT_KING,WHITE_WALKER,2,4
OLENNA,VIOLA,2,4
OLLYS_MOTHER,STYR,2,4
OLLYS_MOTHER,TORMUND,2,4
OLLYS_MOTHER,YGRITTE,2,4
ORYS,ORYS_BROTHER,2,4
ORYS,TYWIN,2,4
ORYS_BROTHER,TYWIN,2,4
PODRICK,SHAE,2,4
POLLIVER,TOMMY,2,4
RALF,ROOSE_BOLTON,2,4
RAMSAY,RICKON,2,4
RAMSAY,ROBB,2,4
RANDYLL,SAM,2,4
RENLY_DWARF,ROBB_DWARF,2,4
ROBB,TYRION,2,4
ROBB_DWARF,SANSA,2,4
ROBB_DWARF,TYRION,2,4
ROBIN,TYRION,2,4
SAM,SELYSE,2,4
SAM,SHIREEN,2,4
SAM,STANNIS,2,4
SANSA,VANCE_CORBRAY,2,4
SANSA,VARYS,2,4
SANSA,WAYMAR_ROYCE,2,4
STANNIS,TYWIN,2,4
TOMMEN,TYCHO,2,4
TOMMEN,VARYS,2,4
TYCHO,TYWIN,2,4
ARYA,JAQEN,148,5
JORAH,TYRION,141,5
BRONN,JAIME,121,5
TYRION,VARYS,110,5
DAENERYS,TYRION,98,5
CERSEI,HIGH_SPARROW,96,5
BRIENNE,PODRICK,90,5
JON,STANNIS,90,5
LITTLEFINGER,SANSA,89,5
JON,SAM,85,5
GILLY,SAM,83,5
DAARIO,DAENERYS,81,5
MARGAERY,TOMMEN,79,5
SANSA,THEON,77,5
DAENERYS,HIZDAHR,69,5
DAVOS,STANNIS,68,5
JON,TORMUND,63,5
CERSEI,TOMMEN,62,5
JAIME,MYRCELLA,58,5
MYRANDA,SANSA,58,5
RAMSAY,THEON,58,5
MELISANDRE,STANNIS,52,5
RAMSAY,ROOSE_BOLTON,51,5
RAMSAY,SANSA,51,5
CERSEI,LITTLEFINGER,50,5
ARYA,WAIF,48,5
SHIREEN,STANNIS,47,5
CERSEI,MARGAERY,46,5
CERSEI,QYBURN,41,5
JON,OLLY,41,5
CERSEI,JAIME,40,5
DAENERYS,JORAH,40,5
JON,MELISANDRE,39,5
BARRISTAN,DAENERYS,38,5
DAVOS,JON,35,5
DAVOS,SHIREEN,35,5
BRONN,TYENE,34,5
DORAN,ELLARIA,33,5
JON,MANCE,33,5
ALLISER_THORNE,JON,32,5
JAQEN,WAIF,32,5
HIGH_SPARROW,OLENNA,30,5
LORAS,MARGAERY,30,5
OLLY,SAM,30,5
GREY_WORM,MISSANDEI,29,5
CERSEI,MACE,28,5
DAENERYS,MOSSADOR,28,5
JON,KARSI,28,5
MYRANDA,RAMSAY,28,5
AREO,DORAN,27,5
BRIENNE,LITTLEFINGER,27,5
DAARIO,TYRION,27,5
CERSEI,OLENNA,26,5
DAARIO,HIZDAHR,24,5
DORAN,JAIME,24,5
MYRCELLA,TRYSTANE,24,5
SAM,STANNIS,24,5
DAENERYS,MISSANDEI,22,5
LITTLEFINGER,ROOSE_BOLTON,22,5
CERSEI,KEVAN,21,5
HIGH_SPARROW,LORAS,21,5
CERSEI,MAGGY,20,5
DAARIO,GREY_WORM,20,5
JANOS,JON,20,5
SELYSE,SHIREEN,20,5
AREO,BRONN,19,5
ELLARIA,JAIME,19,5
KARSI,TORMUND,19,5
TYCHO,MACE,19,5
AREO,JAIME,18,5
CERSEI,LANCEL,18,5
CERSEI,PYCELLE,18,5
GILLY,SHIREEN,18,5
JON,MAESTER_AEMON,18,5
SELYSE,STANNIS,18,5
BLACK_HAIRED_PROSTITUTE,TYRION,17,5
DAARIO,JORAH,17,5
HIGH_SPARROW,MARGAERY,17,5
MAESTER_AEMON,SAM,17,5
MALKO,TYRION,17,5
ARYA,MERYN_TRANT,16,5
DAARIO,MISSANDEI,16,5
JAIME,TRYSTANE,16,5
JON,LOBODA,16,5
LITTLEFINGER,OLENNA,16,5
MISSANDEI,TYRION,16,5
ROOSE_BOLTON,SANSA,16,5
AREO,ELLARIA,15,5
AREO,MYRCELLA,15,5
BRIENNE,SANSA,15,5
CERSEI,LORAS,15,5
LORAS,OLYVAR,15,5
ALLISER_THORNE,SAM,14,5
BRONN,LOLLYS,14,5
CERSEI,SEPTA_UNELLA,14,5
DAENERYS,GREY_WORM,14,5
LANCEL,LITTLEFINGER,14,5
LITTLEFINGER,RAMSAY,14,5
MANCE,STANNIS,14,5
MARGAERY,OLENNA,14,5
NYMERIA,TYENE,14,5
ARYA,THIN_MAN,13,5
CERSEI,HIGH_SEPTON,13,5
CERSEI,MERYN_TRANT,13,5
DAVOS,MELISANDRE,13,5
HIZDAHR,TYRION,13,5
MELISANDRE,SELYSE,13,5
MYRANDA,THEON,13,5
BRONN,DORNISH_RIDER,12,5
CERSEI,MELARA,12,5
CERSEI,TYWIN,12,5
EDDISON_TOLLETT,JON,12,5
JORAH,MALKO,12,5
LORD_OF_BONES,TORMUND,12,5
BRAND,DERRYK,11,5
ELLARIA,OBARA,11,5
ELLARIA,TYENE,11,5
HIGH_SEPTON,OLYVAR,11,5
JAQEN,THIN_MAN,11,5
DAVOS,OLLY,10,5
ELLARIA,MYRCELLA,10,5
OLLY,STANNIS,10,5
PYCELLE,QYBURN,10,5
BRIENNE,STANNIS,9,5
BRONN,MYRCELLA,9,5
DAENERYS,VARYS,9,5
DAVOS,SELYSE,9,5
DORAN,MYRCELLA,9,5
DORAN,TRYSTANE,9,5
HIGH_SPARROW,OLYVAR,9,5
JORAH,MISSANDEI,9,5
LITTLEFINGER,ROYCE,9,5
LORAS,OLENNA,9,5
LORAS,TOMMEN,9,5
MACE,QYBURN,9,5
MELISANDRE,SHIREEN,9,5
RAMSAY,WALDA,9,5
ALLISER_THORNE,OLLY,8,5
AREO,TRYSTANE,8,5
BRIENNE,RENLY,8,5
GILLY,LITTLE_SAM,8,5
HIGH_SPARROW,TOMMEN,8,5
HIZDAHR,MISSANDEI,8,5
JANOS,SAM,8,5
KARSI,LOBODA,8,5
LANCEL,LORAS,8,5
ROOSE_BOLTON,THEON,8,5
SANSA,WALDA,8,5
TYRION,TYWIN,8,5
AREO,OBARA,7,5
BARRISTAN,DAARIO,7,5
BRONN,OBARA,7,5
CATELYN,SANSA,7,5
CERSEI,MYRCELLA,7,5
DERRYK,SAM,7,5
GILLY,OLLY,7,5
GREY_WORM,JORAH,7,5
HIZDAHR,MOSSADOR,7,5
MACE,MERYN_TRANT,7,5
MACE,PYCELLE,7,5
MARGAERY,OLYVAR,7,5
OWNER,TYRION,7,5
PODRICK,SANSA,7,5
RAMSAY,STANNIS,7,5
ALLISER_THORNE,JANOS,6,5
BRAND,SAM,6,5
BRONN,DORAN,6,5
BRONN,TRYSTANE,6,5
CERSEI,TYRION,6,5
DAARIO,MOSSADOR,6,5
EDDISON_TOLLETT,SAM,6,5
ELLARIA,OBERYN,6,5
GILLY,JON,6,5
GILLY,SELYSE,6,5
HIGH_SEPTON,LANCEL,6,5
HIGH_SEPTON,QYBURN,6,5
JAIME,TYWIN,6,5
JON,SELYSE,6,5
JORAH,VARYS,6,5
LITTLE_SAM,SAM,6,5
MADAME,MERYN_TRANT,6,5
MANCE,TORMUND,6,5
MYRANDA,WALDA,6,5
MYRCELLA,OBARA,6,5
NYMERIA,OBARA,6,5
OBARA,TYENE,6,5
ROOSE_BOLTON,WALDA,6,5
ALLISER_THORNE,STANNIS,5,5
BRAN,RICKON,5,5
BRAN,THEON,5,5
BRIENNE,CATELYN,5,5
BRONN,NYMERIA,5,5
CATELYN,LITTLEFINGER,5,5
CERSEI,ROBERT,5,5
DAENERYS,OWNER,5,5
DERRYK,GILLY,5,5
DORAN,OBERYN,5,5
EDDISON_TOLLETT,OLLY,5,5
ELLARIA,NYMERIA,5,5
HIGH_SEPTON,MACE,5,5
JON,LORD_OF_BONES,5,5
KEVAN,TOMMEN,5,5
LITTLEFINGER,STANNIS,5,5
MELISANDRE,SAM,5,5
NED,STANNIS,5,5
PODRICK,STANNIS,5,5
RICKON,THEON,5,5
SAM,SELYSE,5,5
ALLISER_THORNE,DAVOS,4,5
ALLISER_THORNE,EDDISON_TOLLETT,4,5
ALLISER_THORNE,MAESTER_AEMON,4,5
ALLISER_THORNE,TORMUND,4,5
AREO,NYMERIA,4,5
AREO,TYENE,4,5
ARYA,MACE,4,5
BARRISTAN,MOSSADOR,4,5
CERSEI,OLYVAR,4,5
CERSEI,ROOSE_BOLTON,4,5
CERSEI,VARYS,4,5
DORNISH_RIDER,JAIME,4,5
EDDISON_TOLLETT,STANNIS,4,5
ELLARIA,TRYSTANE,4,5
GILLY,MAESTER_AEMON,4,5
GILLY,STANNIS,4,5
HIGH_SEPTON,HIGH_SPARROW,4,5
HIGH_SPARROW,RENLY,4,5
HIGH_SPARROW,ROBERT,4,5
HIZDAHR,JORAH,4,5
JAIME,TYENE,4,5
JON,NIGHT_KING,4,5
JORAH,OWNER,4,5
LITTLEFINGER,ROBIN,4,5
LITTLEFINGER,THEON,4,5
LOBODA,TORMUND,4,5
MERYN_TRANT,QYBURN,4,5
MYRANDA,ROOSE_BOLTON,4,5
QUICK,STRONG,4,5
ROBERT,STANNIS,4,5
ROOSE_BOLTON,STANNIS,4,5
ROOSE_BOLTON,TYWIN,4,5
SAM,SHIREEN,4,5
SANSA,YOHN_ROYCE,4,5
THEON,WALDA,4,5
AEGON,MAESTER_AEMON,3,5
AERYS,DAENERYS,3,5
ARYA,NED,3,5
ARYA,TYCHO,3,5
BARRISTAN,GREY_WORM,3,5
BARRISTAN,RHAEGAR,3,5
BRAN,SANSA,3,5
CERSEI,JOFFREY,3,5
CERSEI,OBERYN,3,5
CERSEI,SANSA,3,5
DORAN,TOMMEN,3,5
EDDISON_TOLLETT,JANOS,3,5
GILLY,JANOS,3,5
GREY_WORM,MOSSADOR,3,5
GREY_WORM,TYRION,3,5
JAIME,LOLLYS,3,5
JAIME,OBARA,3,5
JAIME,TYRION,3,5
JAIME,VARYS,3,5
JANOS,OLLY,3,5
JANOS,STANNIS,3,5
JEOR,JON,3,5
JOFFREY,MARGAERY,3,5
JOFFREY,TOMMEN,3,5
JON,OTHELL_YARWYCK,3,5
JON,ROBB,3,5
KEVAN,LANCEL,3,5
KEVAN,PYCELLE,3,5
KEVAN,QYBURN,3,5
LITTLE_SAM,OLLY,3,5
LITTLEFINGER,LYANNA,3,5
LITTLEFINGER,LYSA,3,5
LITTLEFINGER,NED,3,5
LITTLEFINGER,PODRICK,3,5
LITTLEFINGER,YOHN_ROYCE,3,5
LORD_WEEBLY,SAM,3,5
LYANNA,SANSA,3,5
MANCE,MELISANDRE,3,5
NED,ROBERT,3,5
NED,SANSA,3,5
OBARA,OBERYN,3,5
PODRICK,RENLY,3,5
PODRICK,TYRION,3,5
RICKON,SANSA,3,5
ROYCE,SANSA,3,5
